"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT10","WT11","WT13","WT14","WT16","WT21"
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-14","4.70",,,"0.00",,"82","93","75","  340","  340","10.1","15.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-15","4.47",,,"0.00",,"85","95","77","  140","  140","17.0","21.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-16","6.04",,,"0.00",,"85","94","77","   50","   60","15.0","21.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-17","10.51",,,"0.00",,"85","92","80","  110","   50","19.9","23.0",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-18","12.97",,,"1.54",,"81","83","72","   90","   80","31.1","42.9","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-19","9.62",,,"0.03",,"80","90","76","  270","  270","21.9","27.1","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-20","8.05",,,"0.00",,"83","89","78","  190","  190","21.9","29.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-21","7.38",,,"0.69",,"81","91","74","  250","  230","23.0","30.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-22","5.37",,,"0.10",,"79","87","76","  190","  190","12.1","14.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-23","4.03",,,"1.48",,"82","88","78","  130","  140","16.1","21.0","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-24","5.37",,,"0.94",,"84","93","77","  260","  250","21.9","29.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-25","6.26",,,"0.01",,"83","87","78","  120","  120","19.9","23.9",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-26","9.62",,,"0.02",,"82","90","77","  140","  110","17.0","21.9",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-27","7.61",,,"0.04",,"83","87","78","  140","  140","23.9","28.0","    1",,"    1",,,,,"    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-28","9.84",,,"0.04",,"82","89","78","  130","  150","25.9","33.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-29","6.26",,,"0.21",,"82","89","76","  170","  150","30.0","38.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-06-30","5.14",,,"1.60",,"82","89","76","  120","  120","18.1","23.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-01","4.70",,,"0.00",,"83","90","77","  170","   30","12.1","15.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-02","4.70",,,"1.46",,"84","91","77","  270","  280","19.9","25.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-03","4.70",,,"1.12",,"80","87","77","  200","  190","14.1","17.0","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-04","3.58",,,"0.76",,"80","88","76","  260","  250","18.1","25.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-05","3.36",,,"1.82",,"81","89","76","   10","   30","15.0","21.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-06","5.37",,,"0.01",,"82","88","78","  150","  150","13.0","14.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-07","3.58",,,"0.60",,"82","89","77","  140","  160","15.0","19.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-08","4.92",,,"0.07",,"83","91","77","  190","  180","18.1","23.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-09","5.59",,,"0.12",,"81","87","76","  200","  210","23.0","31.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-10","5.14",,,"0.02",,"84","92","80","  160",,"12.1",,,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-11","7.16",,,"1.45",,"83","89","74","   20","  330","21.9","34.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-12","6.26",,,"1.03",,"80","89","75","  130","  130","25.9","36.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-13","5.82",,,"0.00",,"84","92","77","  140","  140","14.1","17.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-14","5.14",,,"0.43",,"84","91","78","  100","  120","17.0","21.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-15","4.70",,,"0.83",,"83","91","77","   70","   70","18.1","28.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-16","4.25",,,"0.35",,"82","90","78","  100","  100","16.1","19.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-17","4.25",,,"0.02",,"83","90","79","  140","  140","13.0","17.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-18","4.03",,,"0.02",,"83","90","78","  240","  190","13.0","15.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-19","4.47",,,"0.29",,"83","91","78","  300","  300","15.0","19.0",,,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-20","5.82",,,"0.00",,"82","87","78","  200","  210","15.0","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-21","4.47",,,"0.00",,"85","94","77","  200",,"12.1",,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-22","4.70",,,"0.00",,"86","95","79","  280","  270","15.0","18.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-23","5.59",,,"0.00",,"87","97","80","  330","  330","13.0","16.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-24","6.71",,,"0.17",,"88","98","81","   70","   60","16.1","23.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-25","4.03",,,"0.02",,"88","97","81","  160","  160","17.0","21.9","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-26","4.47",,,"0.00",,"87","97","81","  190","  170","14.1","18.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-27","4.03",,,"0.00",,"87","96","78","  150","  150","12.1","15.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-28","3.58",,,"0.00",,"87","96","79","  150","  160","14.1","18.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-29","4.25",,,"0.00",,"87","94","81","  150","  140","10.1","14.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-30","3.80",,,"0.00",,"87","97","79","  340","  330","12.1","15.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-07-31","4.92",,,"0.02",,"86","96","78","  210","  210","18.1","25.9",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-01","4.25",,,"0.00",,"85","97","78","  110","  120","15.0","19.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-02","2.68",,,"1.00",,"82","89","78","  270","  260","21.9","25.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-03","3.58",,,"0.83",,"81","89","76","  250","  240","23.0","28.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-04","6.93",,,"0.01",,"83","92","79","   10","   20","14.1","19.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-05","3.58",,,"0.00",,"84","91","73","  350","  360","8.9","14.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-06","2.24",,,"0.00",,"81","91","72","  360","  330","8.1","13.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-07","3.36",,,"0.00",,"85","95","76","  330","  330","8.9","12.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-08","3.80",,,"0.01",,"85","94","80","  220","  220","15.0","21.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-09","3.80",,,"0.00",,"86","94","79","  190","  190","18.1","25.9",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-10","2.91",,,"0.04",,"85","93","79","  100","  110","14.1","18.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-11","3.58",,,"0.01",,"84","93","77","  180","  200","16.1","23.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-12","4.03",,,"0.00",,"83","93","77","  130","  130","23.0","29.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-13","2.91",,,"1.52",,"81","90","76","  150","  180","17.0","21.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-14","3.36",,,"0.00",,"84","96","76","  350","   50","10.1","14.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-15","4.25",,,"0.21",,"85","92","78","  110","   60","19.9","29.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-16","5.82",,,"0.00",,"86","94","79","  340","   60","12.1","16.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-17","4.47",,,"0.00",,"86","96","78","  110","  120","16.1","21.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-18","6.26",,,"0.00",,"87","95","81","  160","  110","16.1","21.9",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-19","4.47",,,"0.60",,"87","95","81","   90","   90","21.0","25.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-20","4.92",,,"0.00",,"87","94","80","  180","  190","13.0","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-21","3.58",,,"0.00",,"86","95","79","  240","  250","13.0","18.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-22","4.25",,,"0.00",,"87","98","78","  190","  190","12.1","21.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-23","5.82",,,,,"87","97","79","  160","  300","12.1","13.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-24","6.04",,,"0.00",,"87","98","80","  310","  310","8.9","8.9",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-25","3.80",,,,,"85","96","80","  170","  170","17.0","23.0",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-26","6.26",,,"0.45",,"82","92","77","  100","  100","28.0","33.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-27","8.95",,,"0.07",,"80","85","76","  130","  130","23.0","29.1","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-28","10.07",,,"0.00",,"82","89","76","   90","   80","19.9","23.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-29","31.76",,,"4.73",,"81","84","75","   80","   80","64.0","87.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-30","16.78",,,"0.00",,"81","88","79","  180","  180","32.0","42.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-08-31","7.16",,,"0.13",,"83","92","77","  180","  170","16.1","19.9",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-01","5.37",,,"0.00",,"81","90","76","  190","  210","16.1","21.0","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-02","3.80",,,"0.00",,"82","93","76","  220","  210","12.1","14.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-03","4.70",,,"0.00",,"84","92","77","   10","   50","12.1","14.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-04","3.80",,,"0.00",,"85","93","76","  320","   10","10.1","15.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-05","4.47",,,"0.00",,"84","92","76","  220","  220","16.1","19.9","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-06","3.58",,,"0.07",,"81","88","77","  250","  250","14.1","18.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-07","3.58",,,"0.00",,"81","90","77","  100","  100","18.1","23.0","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-08","2.46",,,"0.00",,"81","87","77","  230","  230","10.1","13.0",,,"    1",,,,,"    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-09","7.61",,,"0.00",,"81","89","73","   30","   40","15.0","19.9","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-10","6.71",,,"0.00",,"80","86","71","   60","   40","15.0","21.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-11","6.26",,,"0.02",,"78","87","68","   40","   30","18.1","21.9","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-12","8.50",,,"0.42",,"79","85","73","  140","  130","23.9","30.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-13","9.40",,,"0.01",,"80","89","75","  130","  130","16.1","21.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-14","12.30",,,"1.88",,"79","81","72","  110","  120","28.0","36.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-15","8.72",,,"3.13",,"77","84","73","  180","  120","25.1","35.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-16","8.72",,,"0.00",,"81","88","78","  170","  170","19.9","25.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-17","8.05",,,"0.78",,"80","84","75","  160","  160","17.0","21.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-18","5.14",,,"1.02",,"78","85","74","  130","  130","17.0","21.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-19","5.14",,,"0.07",,"79","87","74","   80","   70","13.0","15.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-20","4.92",,,"0.12",,"80","89","75","  160","  160","14.1","18.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-21","3.58",,,"0.21",,"81","91","76","  250","  260","19.9","28.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-22","12.53",,,"0.00",,"78","81","71","  330","  360","21.0","28.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-23","9.17",,,"0.00",,"73","79","68","   30","   30","17.0","23.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-24","4.92",,,"0.00",,"72","79","62","   20","   20","10.1","16.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-25","3.80",,,"0.00",,"71","82","61","   50","   40","13.0","19.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-26","4.47",,,"0.00",,"72","84","61","  140","   30","12.1","15.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-27","6.49",,,"0.00",,"76","87","66","  120","  120","14.1","16.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-28","7.61",,,"0.20",,"79","83","73","  100","  290","17.0","23.0","    1",,"    1",,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-29","6.04",,,"0.55",,"75","79","72","  120","  130","17.0","21.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-09-30","5.14",,,"0.90",,"76","83","72","  200","  140","13.0","16.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-01","9.17",,,"0.00",,"79","86","75","  120","  130","18.1","21.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-02","6.04",,,"0.11",,"79","85","74","  140","  130","21.9","27.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-03","3.58",,,"1.20",,"77","85","74","  110","  100","16.1","19.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-04","3.80",,,"0.15",,"78","84","73","  250","  220","12.1","14.1","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-05","3.36",,,"0.00",,"76","82","72","  360","  360","10.1","14.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-06","3.36",,,"0.00",,"77","86","70","  160","  350","8.9","13.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-07","3.58",,,"0.00",,"78","87","70","   60","   70","10.1","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-08","2.68",,,"0.00",,"79","87","70","   40","   40","12.1","15.0",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-09","3.80",,,"0.00",,"77","87","67","   10","   30","10.1","13.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-10","6.93",,,"0.00",,"77","86","69","  180","  180","15.0","19.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-11","7.83",,,"0.00",,"79","85","72","  150","  140","18.1","21.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-12","7.16",,,"0.00",,"80","86","75","  130","  130","14.1","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-13","9.17",,,"0.00",,"79","87","73","  140","  160","16.1","21.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-14","7.16",,,"0.00",,"80","87","73","  150","  140","15.0","19.9","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-15","5.82",,,"0.00",,"80","88","72","  280","  170","12.1","16.1",,,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-16","11.41",,,"0.00",,"75","79","65","  360","  350","21.0","30.0",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-17","10.51",,,"0.00",,"67","74","63","   40","   30","18.1","25.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-18","7.38",,,"0.00",,"68","74","61","   40","   30","12.1","16.1",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-19","7.38",,,"0.00",,"70","80","63","   90","  100","15.0","18.1",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-20","10.07",,,"0.00",,"77","86","73","  150","  140","19.9","25.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-21","3.58",,,"0.00",,"78","87","72","  320","  330","10.1","13.0","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-22","3.13",,,"0.00",,"78","87","70","  170","  180","10.1","14.1","    1",,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-23","7.61",,,"0.00",,"77","85","71","  120","  140","14.1","21.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-24","9.40",,,"0.00",,"78","83","73","  130","  140","19.9","23.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-25","3.80",,,"0.00",,"78","87","70","  330","  300","12.1","16.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-26","6.04",,,"0.00",,"76","81","68","   60","   60","13.0","16.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-27","12.53",,,"0.98",,"75","84","68","  250","  260","36.9","51.0","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-28","13.65",,,"0.00",,"69","73","62","  250","  270","30.0","40.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-29","13.87",,,"0.00",,"63","67","56","  280","  250","23.9","31.1",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-30","5.59",,,"0.00",,"59","68","53","  280","  310","13.0","17.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-10-31","2.24",,,"0.00",,"62","74","53","   40","   90","8.9","30.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-01","2.68",,,"0.00",,"65","75","56","   20","   10","10.1","14.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-02","5.59",,,"0.00",,"64","75","56","   50","   40","13.0","19.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-03","6.93",,,"0.00",,"64","70","58","   40","   70","13.0","18.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-04","9.62",,,"0.00",,"61","64","56","  360","   20","17.0","21.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-05","8.05",,,"0.00",,"58","61","56","   40","   20","14.1","19.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-06","7.16",,,"0.00",,"59","66","51","   40","   50","14.1","19.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-07","3.13",,,"0.00",,"58","67","47","  360","  350","10.1","19.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-08","2.01",,,"0.00",,"58","72","47","  340","   80","10.1","13.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-09","1.79",,,"0.00",,"60","75","48","   40","   20","8.9","11.0","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-10","7.83",,,"0.00",,"66","77","58","  120","  130","17.0","21.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-11","7.61",,,"0.00",,"70","81","62","  310","  320","25.9","40.0",,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-12","6.26",,,"0.00",,"66","74","58","  180","  200","13.0","16.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-13","10.96",,,"0.00",,"59","63","52","  320","  330","23.0","31.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-14","3.36",,,"0.00",,"54","68","42","  210","  180","6.9","11.0",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-15","2.46",,,"0.00",,"59","74","48","  140","  180","8.9","12.1",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-16","5.59",,,"0.00",,"65","77","53","  140","  190","13.0","16.1","    1",,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-17","9.84",,,"0.00",,"70","80","63","  140","  140","21.0","25.9",,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-18","7.83",,,"0.17",,"69","77","55","  360","  360","19.9","25.9","    1",,"    1",,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2021-11-19","10.29",,,"0.00",,"57","65","52","   10","   30","18.1","25.9",,,,,,,,,,,,,
